"Date","Time","Test Total Time",,
02/18/15,15:25:16,(hh:mm:ss): 5:01:56,,
,,,,
"Rated Capacity","Tested Capacity",,,
1.00 Ah,2.52 Ah,,,
,,,,
"Cells","Battery Type","Battery Weight",,
2,Li-ion,1.000 kg,,
,,,,
Internal Resistance,,,,
1.92,,,,
,,,,
"Test Current","Graph Type",,,
0.500 Amps,AmpHrs,,,
,,,,
"Test","Time","Voltage","Current","Temp (C)"
"Artoo pack 2 cell .5amp discharge",4314,7.59,0.501,21.42
"Artoo pack 2 cell .5amp discharge",4315,7.59,0.501,21.41
"Artoo pack 2 cell .5amp discharge",4316,7.59,0.499,21.41
"Artoo pack 2 cell .5amp discharge",4317,7.59,0.499,21.42
"Artoo pack 2 cell .5amp discharge",4318,7.59,0.501,21.41
"Artoo pack 2 cell .5amp discharge",4319,7.59,0.501,21.42
"Artoo pack 2 cell .5amp discharge",4320,7.59,0.499,21.42
"Artoo pack 2 cell .5amp discharge",4321,7.59,0.501,21.42
"Artoo pack 2 cell .5amp discharge",4322,7.59,0.501,21.41
"Artoo pack 2 cell .5amp discharge",4323,7.59,0.501,21.42
"Artoo pack 2 cell .5amp discharge",4324,7.59,0.498,21.42
"Artoo pack 2 cell .5amp discharge",4325,7.59,0.501,21.41
"Artoo pack 2 cell .5amp discharge",4326,7.59,0.501,21.41
"Artoo pack 2 cell .5amp discharge",4327,7.59,0.498,21.41
"Artoo pack 2 cell .5amp discharge",4328,7.59,0.501,21.41
"Artoo pack 2 cell .5amp discharge",4329,7.59,0.501,21.41
"Artoo pack 2 cell .5amp discharge",4330,7.59,0.499,21.41
"Artoo pack 2 cell .5amp discharge",4331,7.59,0.499,21.41
"Artoo pack 2 cell .5amp discharge",4332,7.59,0.501,21.41
"Artoo pack 2 cell .5amp discharge",4333,7.59,0.501,21.40
"Artoo pack 2 cell .5amp discharge",4334,7.59,0.499,21.40
"Artoo pack 2 cell .5amp discharge",4335,7.59,0.501,21.40
"Artoo pack 2 cell .5amp discharge",4336,7.59,0.499,21.41
"Artoo pack 2 cell .5amp discharge",4337,7.59,0.499,21.41
"Artoo pack 2 cell .5amp discharge",4338,7.59,0.501,21.41
"Artoo pack 2 cell .5amp discharge",4339,7.59,0.501,21.40
"Artoo pack 2 cell .5amp discharge",4340,7.59,0.501,21.40
"Artoo pack 2 cell .5amp discharge",4341,7.59,0.501,21.40
"Artoo pack 2 cell .5amp discharge",4342,7.59,0.501,21.39
"Artoo pack 2 cell .5amp discharge",4343,7.59,0.499,21.40
"Artoo pack 2 cell .5amp discharge",4344,7.59,0.501,21.40
"Artoo pack 2 cell .5amp discharge",4345,7.59,0.501,21.39
"Artoo pack 2 cell .5amp discharge",4346,7.59,0.501,21.39
"Artoo pack 2 cell .5amp discharge",4347,7.59,0.499,21.39
"Artoo pack 2 cell .5amp discharge",4348,7.59,0.501,21.39
"Artoo pack 2 cell .5amp discharge",4349,7.59,0.499,21.39
"Artoo pack 2 cell .5amp discharge",4350,7.59,0.499,21.39
"Artoo pack 2 cell .5amp discharge",4351,7.59,0.501,21.39
"Artoo pack 2 cell .5amp discharge",4352,7.59,0.501,21.39
"Artoo pack 2 cell .5amp discharge",4353,7.59,0.501,21.39
"Artoo pack 2 cell .5amp discharge",4354,7.59,0.498,21.39
"Artoo pack 2 cell .5amp discharge",4355,7.59,0.501,21.39
"Artoo pack 2 cell .5amp discharge",4356,7.59,0.501,21.39
"Artoo pack 2 cell .5amp discharge",4357,7.59,0.498,21.40
"Artoo pack 2 cell .5amp discharge",4358,7.59,0.501,21.39
"Artoo pack 2 cell .5amp discharge",4359,7.59,0.501,21.39
"Artoo pack 2 cell .5amp discharge",4360,7.59,0.499,21.39
"Artoo pack 2 cell .5amp discharge",4361,7.59,0.499,21.39
"Artoo pack 2 cell .5amp discharge",4362,7.59,0.501,21.39
"Artoo pack 2 cell .5amp discharge",4363,7.59,0.499,21.39
"Artoo pack 2 cell .5amp discharge",4364,7.59,0.501,21.39
"Artoo pack 2 cell .5amp discharge",4365,7.59,0.501,21.39
"Artoo pack 2 cell .5amp discharge",4366,7.59,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4367,7.59,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4368,7.59,0.501,21.39
"Artoo pack 2 cell .5amp discharge",4369,7.59,0.501,21.39
"Artoo pack 2 cell .5amp discharge",4370,7.59,0.499,21.39
"Artoo pack 2 cell .5amp discharge",4371,7.59,0.501,21.39
"Artoo pack 2 cell .5amp discharge",4372,7.59,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4373,7.59,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4374,7.59,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4375,7.59,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4376,7.59,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4377,7.59,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4378,7.59,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4379,7.59,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4380,7.59,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4381,7.59,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4382,7.59,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4383,7.59,0.501,21.37
"Artoo pack 2 cell .5amp discharge",4384,7.59,0.498,21.38
"Artoo pack 2 cell .5amp discharge",4385,7.59,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4386,7.59,0.501,21.37
"Artoo pack 2 cell .5amp discharge",4387,7.59,0.501,21.37
"Artoo pack 2 cell .5amp discharge",4388,7.59,0.498,21.37
"Artoo pack 2 cell .5amp discharge",4389,7.59,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4390,7.59,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4391,7.59,0.499,21.39
"Artoo pack 2 cell .5amp discharge",4392,7.59,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4393,7.59,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4394,7.59,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4395,7.59,0.498,21.38
"Artoo pack 2 cell .5amp discharge",4396,7.59,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4397,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4398,7.58,0.498,21.38
"Artoo pack 2 cell .5amp discharge",4399,7.59,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4400,7.59,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4401,7.59,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4402,7.59,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4403,7.59,0.501,21.37
"Artoo pack 2 cell .5amp discharge",4404,7.58,0.501,21.37
"Artoo pack 2 cell .5amp discharge",4405,7.58,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4406,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4407,7.58,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4408,7.58,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4409,7.59,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4410,7.59,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4411,7.58,0.499,21.37
"Artoo pack 2 cell .5amp discharge",4412,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4413,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4414,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4415,7.58,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4416,7.58,0.501,21.37
"Artoo pack 2 cell .5amp discharge",4417,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4418,7.58,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4419,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4420,7.58,0.501,21.37
"Artoo pack 2 cell .5amp discharge",4421,7.58,0.498,21.38
"Artoo pack 2 cell .5amp discharge",4422,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4423,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4424,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4425,7.58,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4426,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4427,7.58,0.498,21.38
"Artoo pack 2 cell .5amp discharge",4428,7.58,0.501,21.39
"Artoo pack 2 cell .5amp discharge",4429,7.58,0.501,21.39
"Artoo pack 2 cell .5amp discharge",4430,7.58,0.501,21.39
"Artoo pack 2 cell .5amp discharge",4431,7.58,0.498,21.38
"Artoo pack 2 cell .5amp discharge",4432,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4433,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4434,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4435,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4436,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4437,7.58,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4438,7.58,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4439,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4440,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4441,7.58,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4442,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4443,7.58,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4444,7.58,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4445,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4446,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4447,7.58,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4448,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4449,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4450,7.58,0.498,21.38
"Artoo pack 2 cell .5amp discharge",4451,7.58,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4452,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4453,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4454,7.58,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4455,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4456,7.58,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4457,7.58,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4458,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4459,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4460,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4461,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4462,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4463,7.58,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4464,7.58,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4465,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4466,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4467,7.58,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4468,7.58,0.501,21.37
"Artoo pack 2 cell .5amp discharge",4469,7.58,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4470,7.58,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4471,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4472,7.58,0.501,21.38
"Artoo pack 2 cell .5amp discharge",4473,7.58,0.499,21.37
"Artoo pack 2 cell .5amp discharge",4474,7.58,0.499,21.37
"Artoo pack 2 cell .5amp discharge",4475,7.58,0.501,21.37
"Artoo pack 2 cell .5amp discharge",4476,7.58,0.498,21.37
"Artoo pack 2 cell .5amp discharge",4477,7.58,0.501,21.37
"Artoo pack 2 cell .5amp discharge",4478,7.58,0.501,21.37
"Artoo pack 2 cell .5amp discharge",4479,7.58,0.499,21.37
"Artoo pack 2 cell .5amp discharge",4480,7.58,0.499,21.38
"Artoo pack 2 cell .5amp discharge",4481,7.58,0.501,21.37
"Artoo pack 2 cell .5amp discharge",4482,7.58,0.501,21.37
"Artoo pack 2 cell .5amp discharge",4483,7.58,0.499,21.37
"Artoo pack 2 cell .5amp discharge",4484,7.58,0.501,21.37
"Artoo pack 2 cell .5amp discharge",4485,7.58,0.501,21.37
"Artoo pack 2 cell .5amp discharge",4486,7.58,0.499,21.37
"Artoo pack 2 cell .5amp discharge",4487,7.58,0.499,21.37
"Artoo pack 2 cell .5amp discharge",4488,7.58,0.501,21.37
"Artoo pack 2 cell .5amp discharge",4489,7.58,0.499,21.37
"Artoo pack 2 cell .5amp discharge",4490,7.58,0.501,21.37
"Artoo pack 2 cell .5amp discharge",4491,7.58,0.501,21.37
"Artoo pack 2 cell .5amp discharge",4492,7.58,0.499,21.37
"Artoo pack 2 cell .5amp discharge",4493,7.58,0.499,21.36
"Artoo pack 2 cell .5amp discharge",4494,7.58,0.501,21.36
"Artoo pack 2 cell .5amp discharge",4495,7.58,0.501,21.37
"Artoo pack 2 cell .5amp discharge",4496,7.58,0.499,21.37
"Artoo pack 2 cell .5amp discharge",4497,7.58,0.501,21.37
"Artoo pack 2 cell .5amp discharge",4498,7.58,0.501,21.36
"Artoo pack 2 cell .5amp discharge",4499,7.58,0.499,21.37
"Artoo pack 2 cell .5amp discharge",4500,7.58,0.501,21.37
"Artoo pack 2 cell .5amp discharge",4501,7.58,0.501,21.37
"Artoo pack 2 cell .5amp discharge",4502,7.58,0.501,21.36
"Artoo pack 2 cell .5amp discharge",4503,7.58,0.501,21.36
"Artoo pack 2 cell .5amp discharge",4504,7.58,0.501,21.36
"Artoo pack 2 cell .5amp discharge",4505,7.58,0.498,21.36
"Artoo pack 2 cell .5amp discharge",4506,7.58,0.501,21.36
"Artoo pack 2 cell .5amp discharge",4507,7.58,0.501,21.37
"Artoo pack 2 cell .5amp discharge",4508,7.58,0.501,21.37
"Artoo pack 2 cell .5amp discharge",4509,7.58,0.499,21.36
"Artoo pack 2 cell .5amp discharge",4510,7.58,0.501,21.36
"Artoo pack 2 cell .5amp discharge",4511,7.58,0.499,21.36
"Artoo pack 2 cell .5amp discharge",4512,7.58,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4513,7.58,0.501,21.36
"Artoo pack 2 cell .5amp discharge",4514,7.58,0.501,21.36
"Artoo pack 2 cell .5amp discharge",4515,7.58,0.499,21.37
"Artoo pack 2 cell .5amp discharge",4516,7.58,0.499,21.36
"Artoo pack 2 cell .5amp discharge",4517,7.57,0.501,21.36
"Artoo pack 2 cell .5amp discharge",4518,7.58,0.499,21.36
"Artoo pack 2 cell .5amp discharge",4519,7.58,0.499,21.35
"Artoo pack 2 cell .5amp discharge",4520,7.58,0.501,21.36
"Artoo pack 2 cell .5amp discharge",4521,7.57,0.501,21.36
"Artoo pack 2 cell .5amp discharge",4522,7.58,0.499,21.36
"Artoo pack 2 cell .5amp discharge",4523,7.58,0.499,21.36
"Artoo pack 2 cell .5amp discharge",4524,7.57,0.501,21.36
"Artoo pack 2 cell .5amp discharge",4525,7.57,0.501,21.36
"Artoo pack 2 cell .5amp discharge",4526,7.57,0.501,21.36
"Artoo pack 2 cell .5amp discharge",4527,7.57,0.501,21.36
"Artoo pack 2 cell .5amp discharge",4528,7.57,0.499,21.36
"Artoo pack 2 cell .5amp discharge",4529,7.57,0.499,21.36
"Artoo pack 2 cell .5amp discharge",4530,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4531,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4532,7.57,0.499,21.35
"Artoo pack 2 cell .5amp discharge",4533,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4534,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4535,7.57,0.499,21.35
"Artoo pack 2 cell .5amp discharge",4536,7.57,0.501,21.36
"Artoo pack 2 cell .5amp discharge",4537,7.57,0.501,21.36
"Artoo pack 2 cell .5amp discharge",4538,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4539,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4540,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4541,7.57,0.499,21.36
"Artoo pack 2 cell .5amp discharge",4542,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4543,7.57,0.501,21.36
"Artoo pack 2 cell .5amp discharge",4544,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4545,7.57,0.498,21.35
"Artoo pack 2 cell .5amp discharge",4546,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4547,7.57,0.499,21.35
"Artoo pack 2 cell .5amp discharge",4548,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4549,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4550,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4551,7.57,0.499,21.35
"Artoo pack 2 cell .5amp discharge",4552,7.57,0.499,21.35
"Artoo pack 2 cell .5amp discharge",4553,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4554,7.57,0.498,21.35
"Artoo pack 2 cell .5amp discharge",4555,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4556,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4557,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4558,7.57,0.498,21.35
"Artoo pack 2 cell .5amp discharge",4559,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4560,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4561,7.57,0.498,21.35
"Artoo pack 2 cell .5amp discharge",4562,7.57,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4563,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4564,7.57,0.499,21.34
"Artoo pack 2 cell .5amp discharge",4565,7.57,0.499,21.34
"Artoo pack 2 cell .5amp discharge",4566,7.57,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4567,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4568,7.57,0.499,21.34
"Artoo pack 2 cell .5amp discharge",4569,7.57,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4570,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4571,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4572,7.57,0.499,21.35
"Artoo pack 2 cell .5amp discharge",4573,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4574,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4575,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4576,7.57,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4577,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4578,7.57,0.498,21.35
"Artoo pack 2 cell .5amp discharge",4579,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4580,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4581,7.57,0.499,21.36
"Artoo pack 2 cell .5amp discharge",4582,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4583,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4584,7.57,0.499,21.35
"Artoo pack 2 cell .5amp discharge",4585,7.57,0.499,21.35
"Artoo pack 2 cell .5amp discharge",4586,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4587,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4588,7.57,0.499,21.35
"Artoo pack 2 cell .5amp discharge",4589,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4590,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4591,7.57,0.499,21.35
"Artoo pack 2 cell .5amp discharge",4592,7.57,0.499,21.35
"Artoo pack 2 cell .5amp discharge",4593,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4594,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4595,7.57,0.499,21.35
"Artoo pack 2 cell .5amp discharge",4596,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4597,7.57,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4598,7.57,0.499,21.35
"Artoo pack 2 cell .5amp discharge",4599,7.57,0.499,21.35
"Artoo pack 2 cell .5amp discharge",4600,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4601,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4602,7.57,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4603,7.57,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4604,7.57,0.498,21.35
"Artoo pack 2 cell .5amp discharge",4605,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4606,7.57,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4607,7.57,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4608,7.57,0.499,21.33
"Artoo pack 2 cell .5amp discharge",4609,7.57,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4610,7.57,0.499,21.34
"Artoo pack 2 cell .5amp discharge",4611,7.57,0.499,21.34
"Artoo pack 2 cell .5amp discharge",4612,7.57,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4613,7.57,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4614,7.57,0.499,21.34
"Artoo pack 2 cell .5amp discharge",4615,7.57,0.499,21.34
"Artoo pack 2 cell .5amp discharge",4616,7.57,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4617,7.57,0.499,21.34
"Artoo pack 2 cell .5amp discharge",4618,7.57,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4619,7.57,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4620,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4621,7.57,0.499,21.35
"Artoo pack 2 cell .5amp discharge",4622,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4623,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4624,7.57,0.499,21.35
"Artoo pack 2 cell .5amp discharge",4625,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4626,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4627,7.57,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4628,7.57,0.498,21.34
"Artoo pack 2 cell .5amp discharge",4629,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4630,7.57,0.499,21.35
"Artoo pack 2 cell .5amp discharge",4631,7.56,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4632,7.56,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4633,7.56,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4634,7.57,0.499,21.35
"Artoo pack 2 cell .5amp discharge",4635,7.56,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4636,7.56,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4637,7.57,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4638,7.56,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4639,7.56,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4640,7.56,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4641,7.56,0.498,21.35
"Artoo pack 2 cell .5amp discharge",4642,7.56,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4643,7.56,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4644,7.56,0.499,21.34
"Artoo pack 2 cell .5amp discharge",4645,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4646,7.56,0.501,21.33
"Artoo pack 2 cell .5amp discharge",4647,7.56,0.499,21.34
"Artoo pack 2 cell .5amp discharge",4648,7.56,0.499,21.34
"Artoo pack 2 cell .5amp discharge",4649,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4650,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4651,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4652,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4653,7.56,0.499,21.34
"Artoo pack 2 cell .5amp discharge",4654,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4655,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4656,7.56,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4657,7.56,0.499,21.34
"Artoo pack 2 cell .5amp discharge",4658,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4659,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4660,7.56,0.498,21.34
"Artoo pack 2 cell .5amp discharge",4661,7.56,0.501,21.33
"Artoo pack 2 cell .5amp discharge",4662,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4663,7.56,0.499,21.34
"Artoo pack 2 cell .5amp discharge",4664,7.56,0.499,21.34
"Artoo pack 2 cell .5amp discharge",4665,7.56,0.501,21.33
"Artoo pack 2 cell .5amp discharge",4666,7.56,0.499,21.34
"Artoo pack 2 cell .5amp discharge",4667,7.56,0.499,21.34
"Artoo pack 2 cell .5amp discharge",4668,7.56,0.501,21.33
"Artoo pack 2 cell .5amp discharge",4669,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4670,7.56,0.499,21.34
"Artoo pack 2 cell .5amp discharge",4671,7.56,0.499,21.34
"Artoo pack 2 cell .5amp discharge",4672,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4673,7.56,0.499,21.35
"Artoo pack 2 cell .5amp discharge",4674,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4675,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4676,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4677,7.56,0.498,21.34
"Artoo pack 2 cell .5amp discharge",4678,7.56,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4679,7.56,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4680,7.56,0.498,21.35
"Artoo pack 2 cell .5amp discharge",4681,7.56,0.501,21.35
"Artoo pack 2 cell .5amp discharge",4682,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4683,7.56,0.499,21.34
"Artoo pack 2 cell .5amp discharge",4684,7.56,0.499,21.34
"Artoo pack 2 cell .5amp discharge",4685,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4686,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4687,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4688,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4689,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4690,7.56,0.499,21.34
"Artoo pack 2 cell .5amp discharge",4691,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4692,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4693,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4694,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4695,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4696,7.56,0.499,21.34
"Artoo pack 2 cell .5amp discharge",4697,7.56,0.499,21.34
"Artoo pack 2 cell .5amp discharge",4698,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4699,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4700,7.56,0.498,21.34
"Artoo pack 2 cell .5amp discharge",4701,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4702,7.56,0.501,21.33
"Artoo pack 2 cell .5amp discharge",4703,7.56,0.498,21.34
"Artoo pack 2 cell .5amp discharge",4704,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4705,7.56,0.501,21.34
"Artoo pack 2 cell .5amp discharge",4706,7.56,0.501,21.34
